"age_bracket","value"
"25-34 yr",34.098807840197
"18-24 yr",25.3398756064625
"18-24 yr",28.743674029438
"35-44 yr",28.1058248815907
"25-34 yr",36.6035020982904
"25-34 yr",35.7697320666877
"18-24 yr",16.4981445643087
"25-34 yr",42.9582694811225
"18-24 yr",27.6924276436991
"25-34 yr",39.2819556372957
"12-17 yr",17.9792520515661
"12-17 yr",24.2186075948035
"25-34 yr",34.0072517597804
"25-34 yr",35.084552018652
"12-17 yr",28.613931475383
"18-24 yr",26.8456224491214
"35-44 yr",34.9041958000207
"35-44 yr",26.8614975888687
"35-44 yr",28.9115164297818
"45+ yr",13.9774379036323
"25-34 yr",32.8680944364702
"25-34 yr",39.8857733523372
"35-44 yr",23.1509545105833
"12-17 yr",19.8895074492257
"18-24 yr",27.45372860754
"25-34 yr",35.7306201952221
"45+ yr",25.7236914525282
"25-34 yr",43.5107115254266
"45+ yr",19.4494127154394
"45+ yr",13.9225072499218
"18-24 yr",19.7847994765134
"18-24 yr",32.9204460015117
"18-24 yr",21.3289194922418
"18-24 yr",25.3827352135933
"25-34 yr",50.2814875915335
"18-24 yr",18.8794851246644
"25-34 yr",35.5510148113798
"25-34 yr",38.0350163657687
"45+ yr",12.621898788519
"35-44 yr",34.1752931773267
"18-24 yr",31.1294442970268
"25-34 yr",39.2453829281994
"12-17 yr",24.475351263723
"12-17 yr",21.0829208558825
"25-34 yr",40.8993958018302
"25-34 yr",35.5346318640904
"35-44 yr",33.2966183502606
"35-44 yr",30.1944598529142
"35-44 yr",23.8966647343
"18-24 yr",20.2283372277147
"25-34 yr",38.6049961520081
"25-34 yr",37.5905885814867
"35-44 yr",28.5939246151973
"25-34 yr",41.8162445318043
"35-44 yr",37.4109756168979
"35-44 yr",33.8186475993523
"25-34 yr",32.5720906204914
"25-34 yr",35.8835823612644
"25-34 yr",40.7667169376952
"12-17 yr",19.4617980738378
"18-24 yr",18.8239297260123
"35-44 yr",32.3216191917036
"18-24 yr",24.1682045664329
"25-34 yr",42.9901175514875
"18-24 yr",22.2764420187477
"35-44 yr",30.2786679985644
"45+ yr",16.9126546352062
"35-44 yr",29.2176363267726
"25-34 yr",34.7692119659688
"35-44 yr",24.5166024345607
"18-24 yr",26.7004885682634
"25-34 yr",36.8679951636132
"25-34 yr",32.9349183174549
"25-34 yr",41.3033971232668
"35-44 yr",29.6075547149837
"35-44 yr",29.393605945984
"35-44 yr",27.8166363583381
"12-17 yr",28.1457847692317
"45+ yr",19.1548450328882
"45+ yr",22.3842998990365
"35-44 yr",34.3082641904948
"35-44 yr",29.5859504152293
"25-34 yr",39.5384395646831
"25-34 yr",42.7483477072522
"35-44 yr",35.8634175211865
"12-17 yr",22.971329140606
"25-34 yr",39.2796411951191
"35-44 yr",36.8318440577018
"18-24 yr",21.5950335958481
"18-24 yr",28.3291732164783
"45+ yr",22.8464764985652
"12-17 yr",29.1651226675054
"18-24 yr",24.0748302881053
"18-24 yr",15.2126280320836
"18-24 yr",27.3345114369816
"25-34 yr",32.2957197368284
"18-24 yr",28.7833743407824
"25-34 yr",33.8887817077878
"25-34 yr",27.5313439171508
"18-24 yr",27.8989136258639
"25-34 yr",35.1331038825686
"25-34 yr",45.7845530628138
"25-34 yr",33.8348158887361
"25-34 yr",48.3532754675903
"18-24 yr",28.5900485873173
"18-24 yr",12.9540058781865
"18-24 yr",26.9324523784016
"35-44 yr",32.3584732574221
"18-24 yr",29.3406274977424
"12-17 yr",24.0268663016885
"12-17 yr",20.6386522618922
"35-44 yr",38.8805373764071
"25-34 yr",33.9499897672831
"18-24 yr",29.2781949689169
"25-34 yr",37.113571812816
"35-44 yr",25.7992429508902
"25-34 yr",49.8658868284931
"35-44 yr",28.8668952938539
"25-34 yr",42.9434438477961
"35-44 yr",27.1238918215014
"45+ yr",24.2754183378975
"25-34 yr",40.1817488144159
"45+ yr",25.085686170165
"18-24 yr",28.9262741242992
"25-34 yr",32.1606994613826
"25-34 yr",39.8398637816119
"25-34 yr",33.6862913700027
"45+ yr",22.4603156447355
"45+ yr",19.0625269577801
"35-44 yr",29.0603878988372
"35-44 yr",26.6142525472219
"18-24 yr",17.3415522455193
"25-34 yr",33.1274868494927
"25-34 yr",39.2464244610232
"25-34 yr",31.3069213292151
"25-34 yr",52.1010300289401
"35-44 yr",34.548906286557
"25-34 yr",41.4949632505627
"12-17 yr",20.7988861549444
"18-24 yr",26.1345054204291
"25-34 yr",40.7944107694599
"35-44 yr",27.9387663322649
"25-34 yr",28.5902803823303
"35-44 yr",37.6765743497306
"35-44 yr",33.2957310458421
"12-17 yr",16.0996937493569
"45+ yr",19.9928377905414
"35-44 yr",27.5295701431345
"18-24 yr",18.7445196526429
"25-34 yr",33.4762001380101
"25-34 yr",35.7962137312059
"25-34 yr",41.7179428852141
"12-17 yr",28.0563432809563
"35-44 yr",29.2543076140926
"18-24 yr",24.8851437990964
"45+ yr",21.5521202023714
"25-34 yr",30.579104204262
"25-34 yr",27.399570296752
"18-24 yr",19.9710691492419
"25-34 yr",34.6280135933774
"18-24 yr",24.0138850009091
"12-17 yr",20.130757602223
"18-24 yr",23.6493251935937
"25-34 yr",43.427801656111
"25-34 yr",42.9916229282115
"18-24 yr",19.2671811091219
"45+ yr",18.2591267623948
"18-24 yr",27.2660541863859
"45+ yr",18.3270085941801
"25-34 yr",39.3378358421252
"35-44 yr",32.8860726535947
"12-17 yr",24.7202305010557
"18-24 yr",24.4382592798578
"35-44 yr",31.0868316065083
"18-24 yr",29.9808376430518
"25-34 yr",45.8472047079872
"18-24 yr",23.1995066450462
"12-17 yr",24.3836516009798
"25-34 yr",32.3799187530014
"25-34 yr",40.4084801376469
"12-17 yr",29.4566575844878
"18-24 yr",24.4382727985399
"45+ yr",14.1826291127674
"25-34 yr",42.0739905692723
"25-34 yr",42.4359409284812
"12-17 yr",27.5081063037211
"35-44 yr",29.2055105315758
"12-17 yr",15.2590210033498
"25-34 yr",44.2906095386046
"18-24 yr",30.38761935659
"25-34 yr",39.5397028342638
"35-44 yr",34.7767814120748
"25-34 yr",30.0465430207894
"35-44 yr",34.5377022411486
"12-17 yr",21.3189599374443
"25-34 yr",48.9753579306947
"25-34 yr",41.5057890136482
"12-17 yr",22.8511959781669
"25-34 yr",36.6778916150218
"12-17 yr",18.8103685845749
"35-44 yr",26.3835878580975
"25-34 yr",42.8762687746441
"18-24 yr",25.4630411427302
"25-34 yr",31.7490546323957
"12-17 yr",26.7739951007588
"18-24 yr",23.0219937130004
"12-17 yr",20.5514514740797
"25-34 yr",30.6674131742833
"12-17 yr",23.0907709287438
"25-34 yr",50.7251516888321
"25-34 yr",45.0124218456103
"18-24 yr",19.8354131342437
"25-34 yr",38.0802756061598
"25-34 yr",36.9734625627919
"45+ yr",25.0346331104762
"25-34 yr",34.5877643874224
"12-17 yr",20.0935063141679
"35-44 yr",31.9322268300297
"45+ yr",34.5738141753761
"18-24 yr",26.5696544222939
"18-24 yr",21.0648049675595
"25-34 yr",27.1085576126756
"12-17 yr",13.3435142687375
"18-24 yr",25.6197105948793
"25-34 yr",34.892544896991
"25-34 yr",38.7398258111394
"35-44 yr",26.2200349306618
"35-44 yr",32.4119827992588
"25-34 yr",37.4668570349168
"35-44 yr",31.930955250753
"12-17 yr",34.8472039538627
"35-44 yr",27.5852058567026
"25-34 yr",41.8136302516051
"25-34 yr",38.3866487416791
"25-34 yr",41.9653299554413
"25-34 yr",33.1260508740673
"25-34 yr",42.2142068084957
"25-34 yr",39.8307558519075
"35-44 yr",30.2192719445299
"25-34 yr",42.9200108793229
"18-24 yr",27.4741045085541
"18-24 yr",29.6174980921607
"18-24 yr",26.023156397605
"35-44 yr",36.2164834261538
"25-34 yr",42.7001107291751
"12-17 yr",17.0816587002188
"25-34 yr",33.5431578730505
"35-44 yr",26.217735576444
"25-34 yr",36.5248768391132
"45+ yr",22.9696516698542
"25-34 yr",36.1551247918107
"18-24 yr",31.1267062221527
"25-34 yr",46.2074956024893
"25-34 yr",36.0935370865066
"25-34 yr",45.0888520592515
"18-24 yr",23.7599255492975
"35-44 yr",24.1597795442563
"25-34 yr",49.8028349678722
"25-34 yr",34.4686083766498
"35-44 yr",31.7343239825012
"35-44 yr",23.1603496154081
"18-24 yr",27.0236427985424
"12-17 yr",22.0111846274823
"45+ yr",26.2444121761943
"35-44 yr",28.516543770705
"45+ yr",18.7088143504969
"35-44 yr",38.9079282125232
"18-24 yr",21.6567227370378
"35-44 yr",31.8172860251643
"18-24 yr",25.1359220594973
"25-34 yr",39.1305554101004
"25-34 yr",36.4575767832406
"25-34 yr",38.9312355186384
"25-34 yr",43.7455017998608
"18-24 yr",21.8371102710773
"25-34 yr",35.8212864619055
"45+ yr",17.8813346842989
"35-44 yr",30.5819461243618
"25-34 yr",38.9264096492103
"45+ yr",20.8616404659127
"18-24 yr",25.6287114752853
"25-34 yr",29.0998987538216
"25-34 yr",35.0110629723425
"25-34 yr",34.1502332847656
"25-34 yr",50.2996798345331
"18-24 yr",18.8556045077566
"45+ yr",10.5379027535531
"18-24 yr",31.5197086055734
"25-34 yr",41.9360252112814
"25-34 yr",43.4326121167534
"35-44 yr",24.0687487089333
"35-44 yr",39.1290747457156
"25-34 yr",46.066232199215
"25-34 yr",36.928803900834
"18-24 yr",17.8061447186096
"35-44 yr",30.3218247027282
"35-44 yr",27.1410784133911
"35-44 yr",31.9531883369833
"35-44 yr",28.1338012165313
"25-34 yr",39.3690132477204
"25-34 yr",44.8987648899312
"25-34 yr",42.2606907917369
"45+ yr",20.463434868996
"35-44 yr",23.346339478828
"25-34 yr",48.197383182893
"25-34 yr",32.2029551464731
"25-34 yr",36.8743445336181
"12-17 yr",20.565951515816
"35-44 yr",27.7745614971054
"35-44 yr",29.8951940774489
"35-44 yr",29.3165582869903
"35-44 yr",24.178460208744
"18-24 yr",21.5848804174347
"25-34 yr",43.4404144034304
"35-44 yr",41.6804093390407
"12-17 yr",32.1226387192205
"25-34 yr",40.6506337255085
"25-34 yr",37.5181244625454
"25-34 yr",36.3991269073115
"25-34 yr",43.5657904737449
"25-34 yr",45.8290937089897
"18-24 yr",37.2925523725932
"25-34 yr",27.6137540207854
"12-17 yr",12.7453989710988
"18-24 yr",25.5749072210441
"18-24 yr",28.0124849772725
"18-24 yr",29.6170561588525
"25-34 yr",37.120851729377
"25-34 yr",46.1775713355144
"25-34 yr",29.7294947330028
"25-34 yr",38.4767019306415
"25-34 yr",41.6975523741744
"45+ yr",20.9374032652245
"25-34 yr",38.9003764286141
"25-34 yr",36.1320510436013
"35-44 yr",37.4444769493546
"12-17 yr",27.8948908839274
"35-44 yr",30.2048797007212
"12-17 yr",27.2327046109948
"35-44 yr",18.0484189146516
"18-24 yr",28.0918974325143
"25-34 yr",30.3072140003827
"45+ yr",24.255640749879
"18-24 yr",24.3606308328313
"25-34 yr",45.8525349676895
"12-17 yr",20.4382049608251
"45+ yr",15.6883798836876
"45+ yr",16.9601993222368
"25-34 yr",44.3576413521095
"18-24 yr",25.5652417143315
"25-34 yr",42.1441341091695
"35-44 yr",32.9592551478648
"25-34 yr",44.9682489510566
"45+ yr",19.8583984714376
"12-17 yr",23.5378220296177
"18-24 yr",27.8421502032088
"25-34 yr",27.0736084584109
"18-24 yr",27.4058279619808
"45+ yr",21.8352952814826
"25-34 yr",44.7126299654864
"12-17 yr",14.257778000866
"18-24 yr",17.7343092313239
"25-34 yr",39.5394620777529
"35-44 yr",30.5923845978693
"25-34 yr",39.4596553138642
"25-34 yr",44.4330263024648
"35-44 yr",30.3415779723178
"18-24 yr",31.6700019206304
"25-34 yr",44.5223165780024
"25-34 yr",37.9780642683537
"45+ yr",16.6662811453617
"25-34 yr",37.8153217794301
"25-34 yr",34.5988523587082
"25-34 yr",40.4159205371525
"35-44 yr",28.6906095328617
"25-34 yr",44.7402110200231
"25-34 yr",41.4850034019835
"35-44 yr",35.0272699681766
"25-34 yr",53.1996158822274
"35-44 yr",40.7651810600018
"25-34 yr",46.4633250819336
"25-34 yr",37.4885719745106
"12-17 yr",26.6362917011046
"18-24 yr",23.9235348112826
"18-24 yr",27.3431849745815
"25-34 yr",41.084351266199
"45+ yr",22.6578811650631
"18-24 yr",23.347082302653
"25-34 yr",41.0742012523032
"35-44 yr",31.3620531141296
"12-17 yr",23.9322614602456
"35-44 yr",33.9186316162571
"12-17 yr",24.7422438654062
"25-34 yr",31.4654546405035
"25-34 yr",36.8705374021311
"25-34 yr",39.2954274756404
"25-34 yr",25.6036178487958
"25-34 yr",35.2172130479439
"25-34 yr",32.0760588337833
"25-34 yr",46.6317305516809
"25-34 yr",49.4083617561694
"25-34 yr",43.0131408644365
"35-44 yr",34.8431237527959
"12-17 yr",26.27204344596
"35-44 yr",26.2577635501196
"35-44 yr",34.8825779029919
"18-24 yr",21.0513230086454
"18-24 yr",23.5878466006486
"12-17 yr",28.3901029500824
"12-17 yr",18.8598825500462
"25-34 yr",36.0503610186309
"35-44 yr",35.8867465844027
"35-44 yr",27.8554055368572
"45+ yr",21.100065150333
"45+ yr",19.4399006988052
"18-24 yr",24.7462995114986
"25-34 yr",39.277041863131
"25-34 yr",38.2077625356372
"45+ yr",21.8185635486505
"18-24 yr",24.571042985848
"18-24 yr",35.3735637545165
"18-24 yr",34.3295579495312
"18-24 yr",31.9786755705155
"12-17 yr",24.3630365541424
"25-34 yr",37.4418497942409
"35-44 yr",30.1705866677766
"25-34 yr",45.8211593241208
"25-34 yr",34.6593721445183
"25-34 yr",46.4769011455238
"18-24 yr",23.3106343599419
"12-17 yr",15.21882177427
"35-44 yr",24.7934909400801
"18-24 yr",20.4513714449234
"18-24 yr",19.3669300260341
"45+ yr",19.3033796835237
"25-34 yr",39.6043069975408
"25-34 yr",38.6086488341152
"18-24 yr",28.9660029522604
"45+ yr",23.800823848505
"25-34 yr",52.4690511657615
"25-34 yr",33.7502321511481
"18-24 yr",22.7445933356624
"18-24 yr",20.8291128360826
"12-17 yr",27.3077537500109
"25-34 yr",42.2227088320329
"12-17 yr",18.8154794985368
"35-44 yr",35.8738010683099
"45+ yr",21.8098511759899
"25-34 yr",48.0718215549469
"35-44 yr",32.507559334503
"18-24 yr",24.2119018237252
"12-17 yr",3.94241691672671
"25-34 yr",29.5248705717882
"25-34 yr",39.7563941487915
"35-44 yr",24.5516470962647
"35-44 yr",40.2700026776649
"35-44 yr",35.0251719688441
"25-34 yr",39.5280595257983
"25-34 yr",39.0712642385355
"25-34 yr",43.103782405979
"12-17 yr",18.3302798922707
"25-34 yr",43.9893803156556
"25-34 yr",43.4224009042383
"18-24 yr",24.3103553534839
"35-44 yr",29.2999685067679
"18-24 yr",28.3576438064309
"35-44 yr",36.8007376022297
"25-34 yr",44.9878587598849
"45+ yr",26.1098323212373
"12-17 yr",18.9079518100784
"25-34 yr",44.5532841320302
"35-44 yr",27.8602237809155
"35-44 yr",30.4173835870442
"45+ yr",24.0853025128197
"25-34 yr",43.2607377073919
"12-17 yr",20.7096215719343
"25-34 yr",33.2930657032851
"25-34 yr",47.5407396913798
"25-34 yr",44.4025744034938
"25-34 yr",28.8962364719036
"35-44 yr",26.1682350203774
"18-24 yr",27.7853089920819
"18-24 yr",29.8520649261396
"25-34 yr",38.42674254616
"18-24 yr",30.2355590985991
"35-44 yr",35.9047598819326
"25-34 yr",36.7693298793981
"35-44 yr",28.7404062554283
"35-44 yr",33.526070934192
"25-34 yr",43.8170032622264
"25-34 yr",38.772452173198
"35-44 yr",23.029250210449
"25-34 yr",36.9024471704779
"18-24 yr",24.4882047724667
"25-34 yr",43.0235438523934
"18-24 yr",16.4610674510009
"45+ yr",18.8320929422134
"12-17 yr",18.0979128207416
"25-34 yr",39.1995223499602
"25-34 yr",42.1462731075156
"25-34 yr",32.8675955060308
"18-24 yr",25.517445844534
"25-34 yr",33.4477173640903
"18-24 yr",23.4337237907373
"35-44 yr",32.0291352883425
"35-44 yr",28.9358784380289
"35-44 yr",35.7554443470304
"45+ yr",8.21812103539701
"25-34 yr",37.7974671690334
"25-34 yr",35.029013980988
"25-34 yr",32.8747694601023
"25-34 yr",38.021202600589
"12-17 yr",30.7299774667431
"25-34 yr",48.9329179501485
"18-24 yr",19.0699769428012
"12-17 yr",20.6516331592258
"25-34 yr",45.0496275011469
"25-34 yr",39.4762141528039
"25-34 yr",40.5494591501602
"18-24 yr",17.4635822187059
"12-17 yr",21.6471854665285
"25-34 yr",40.6817194830681
"35-44 yr",37.7307625844425
"35-44 yr",32.6965041627205
"12-17 yr",30.1019294381281
"35-44 yr",27.8583930773746
"18-24 yr",21.3055553386485
"18-24 yr",18.4690724219357
"25-34 yr",45.3408252911699
"25-34 yr",39.1920194973356
"35-44 yr",36.1518695676949
"18-24 yr",29.5104426872607
"18-24 yr",32.6977526712751
"18-24 yr",26.7467604415682
"12-17 yr",16.1051752636081
"25-34 yr",56.4173751756535
"12-17 yr",24.9861105912742
"25-34 yr",52.3815518153926
"25-34 yr",39.7448887492732
"35-44 yr",29.8001417475859
"35-44 yr",33.0794169939575
"35-44 yr",34.0653276878068
"18-24 yr",30.1257529060042
"35-44 yr",41.0127247540933
"25-34 yr",32.7489385549429
"35-44 yr",29.1837872361357
"35-44 yr",19.2412969763147
"25-34 yr",44.9456073103048
"35-44 yr",33.961754809494
"18-24 yr",25.6890258013089
"25-34 yr",38.916965082601
"35-44 yr",25.2421595635487
"18-24 yr",20.4432509227409
"25-34 yr",39.5002648053238
"25-34 yr",33.531473515685
"25-34 yr",30.6653356133187
"25-34 yr",44.4691630011066
"45+ yr",25.8712108171137
"18-24 yr",22.5813953060076
"12-17 yr",25.6216392445372
"25-34 yr",30.7620345558339
"12-17 yr",27.8453448772627
"18-24 yr",24.9143819757592
"25-34 yr",45.1630441358667
"45+ yr",24.8075111811706
"18-24 yr",23.5556523024186
"25-34 yr",50.3086035782583
"25-34 yr",32.6778049685819
"25-34 yr",37.6078814747381
"18-24 yr",26.0855154072336
"12-17 yr",28.0483019265125
"35-44 yr",35.7248206628989
"25-34 yr",40.0107700279019
"25-34 yr",43.4844565765854
"25-34 yr",42.9063893923162
"18-24 yr",24.9436934616021
"35-44 yr",18.5641849087054
"25-34 yr",37.8867990725582
"25-34 yr",49.293034529864
"12-17 yr",19.7990118332918
"35-44 yr",27.4096073058914
"25-34 yr",41.0936823355757
"18-24 yr",28.0116330847269
"35-44 yr",37.3364701064933
"35-44 yr",24.0125548987715
"25-34 yr",41.4091927466548
"12-17 yr",15.6533593744434
"45+ yr",16.4304809718546
"25-34 yr",32.4374526137193
"35-44 yr",27.257699170495
"25-34 yr",40.9011525672564
"35-44 yr",28.2438680000691
"35-44 yr",29.4325480680115
"35-44 yr",27.4120810495703
"18-24 yr",15.6501984322015
"35-44 yr",29.2790768385485
"18-24 yr",23.5632294687579
"35-44 yr",25.9080532386662
"25-34 yr",39.5755847907009
"25-34 yr",45.2089995919039
"18-24 yr",30.8542111615665
"18-24 yr",27.474962719763
"35-44 yr",31.7233271028235
"12-17 yr",19.9960313795633
"35-44 yr",29.6157489741128
"25-34 yr",44.8908107813584
"12-17 yr",32.6090896187032
"25-34 yr",42.2090070014582
"25-34 yr",37.5638755715677
"25-34 yr",36.7919246682616
"25-34 yr",37.3801076143678
"18-24 yr",18.5966519000629
"35-44 yr",27.2455444212327
"18-24 yr",22.5698897029178
"25-34 yr",48.322489111864
"25-34 yr",42.1252295440111
"25-34 yr",36.8036934338507
"35-44 yr",26.5216100784925
"45+ yr",6.97351221429753
"35-44 yr",31.2945483194023
"25-34 yr",44.5186522685506
"35-44 yr",36.1663103068546
"25-34 yr",38.9017687996821
"25-34 yr",48.3811134919567
"18-24 yr",32.1196284509106
"25-34 yr",35.158544667688
"25-34 yr",39.5103272293785
"18-24 yr",27.7851951976552
"35-44 yr",25.0292144148413
"25-34 yr",43.6095522312943
"18-24 yr",33.7966949857996
"25-34 yr",38.7514680919733
"18-24 yr",20.1995606043907
"45+ yr",17.7069989655336
"25-34 yr",36.6850124281435
"25-34 yr",33.2405717332848
"25-34 yr",35.2710889528459
"25-34 yr",39.5664259515742
"25-34 yr",38.5980701211151
"25-34 yr",42.2514818950585
"45+ yr",17.8510648950387
"18-24 yr",17.6513993195836
"25-34 yr",48.7641438872257
"25-34 yr",43.4298693287393
"12-17 yr",19.3449267183899
"45+ yr",14.1455024427472
"18-24 yr",14.1418296626683
"35-44 yr",29.5671371934105
"25-34 yr",42.9666232836206
"25-34 yr",45.5709787328103
"25-34 yr",44.0266694127363
"25-34 yr",45.113681100973
"12-17 yr",16.2377193631807
"25-34 yr",32.5297600239079
"35-44 yr",29.0111207991716
"12-17 yr",28.2125806283467
"25-34 yr",24.9450133443494
"12-17 yr",19.6015703843362
"25-34 yr",32.1688944555144
"25-34 yr",33.3142363990216
"25-34 yr",34.4926334070266
"25-34 yr",32.1471413077096
"12-17 yr",24.2039007376227
"18-24 yr",26.4756274514889
"35-44 yr",40.635439481259
"18-24 yr",25.2545352595703
"18-24 yr",23.8811265841559
"25-34 yr",41.6634652535969
"25-34 yr",44.2304772763323
"45+ yr",20.5742146864124
"35-44 yr",23.8347352771024
"25-34 yr",42.1146050048825
"25-34 yr",39.1203187099853
"25-34 yr",33.7726910691093
"12-17 yr",30.0289223036298
"12-17 yr",20.3846197720884
"25-34 yr",52.1024037553231
"45+ yr",13.8768797365038
"25-34 yr",38.6705641716692
"12-17 yr",15.0945586753764
"45+ yr",17.9053569224315
"18-24 yr",24.3878827402761
"25-34 yr",43.5811401607078
"25-34 yr",42.0610828752249
"45+ yr",17.7950425837338
"18-24 yr",35.3469947846863
"25-34 yr",41.3056968803376
"18-24 yr",22.4035736614838
"18-24 yr",31.830022674845
"25-34 yr",51.2350877515094
"18-24 yr",28.5531119170234
"25-34 yr",38.8626847542722
"25-34 yr",41.4300378527065
"25-34 yr",45.0782676415072
"18-24 yr",24.3964713333912
"35-44 yr",24.7475511263652
"25-34 yr",42.1755742973522
"35-44 yr",18.2534078758218
"25-34 yr",47.6735393662066
"35-44 yr",33.2209333994371
"25-34 yr",52.1927401233847
"25-34 yr",45.0208427470993
"35-44 yr",34.1307691013759
"35-44 yr",24.5467083241723
"35-44 yr",33.1194517647438
"18-24 yr",30.8723880275697
"18-24 yr",20.2474383439016
"25-34 yr",36.4691365352293
"25-34 yr",40.4241992284426
"12-17 yr",17.1346083051251
"18-24 yr",28.5871642954293
"12-17 yr",19.9896882825398
"45+ yr",9.12054753254998
"35-44 yr",30.6355179104052
"25-34 yr",37.418832900068
"12-17 yr",17.8239711104199
"35-44 yr",31.3807671989419
"12-17 yr",29.4085170120803
"25-34 yr",38.0072696978851
"18-24 yr",32.0874631152418
"18-24 yr",23.6215382250191
"25-34 yr",36.5334623565353
"25-34 yr",39.2236355471836
"25-34 yr",44.2148889053836
"45+ yr",19.5802291761076
"25-34 yr",44.1683386385431
"35-44 yr",29.7959603863824
"25-34 yr",41.7444234374013
"25-34 yr",44.0518097278809
"25-34 yr",39.1915959376603
"18-24 yr",31.5393681183541
"18-24 yr",23.3025783628964
"25-34 yr",34.9101352822083
"25-34 yr",40.5173048731117
"45+ yr",17.9386836735591
"35-44 yr",25.0289544377884
"25-34 yr",36.2552296302039
"25-34 yr",38.5343647161918
"25-34 yr",34.1456717238531
"12-17 yr",26.6275209557282
"25-34 yr",37.5971226500837
"18-24 yr",26.2995863365248
"35-44 yr",37.4314867461719
"35-44 yr",30.0592379947628
"18-24 yr",31.4880231302268
"18-24 yr",20.0001345011816
"25-34 yr",39.1960783449296
"18-24 yr",18.6545158158061
"25-34 yr",33.8598206741235
"45+ yr",23.4742219477828
"45+ yr",19.0729981126425
"25-34 yr",42.7866593499304
"25-34 yr",46.2785235130985
"45+ yr",11.7866327314699
"45+ yr",18.1351822795463
"35-44 yr",32.485693455915
"25-34 yr",40.8167139938987
"35-44 yr",36.6429885437406
"25-34 yr",43.5192159132869
"18-24 yr",25.7894651199181
"45+ yr",15.1048227472667
"35-44 yr",36.6170433712268
"12-17 yr",17.6940612760941
"35-44 yr",28.5597145542186
"25-34 yr",37.4482575741564
"45+ yr",12.5921080423087
"25-34 yr",32.798791283346
"18-24 yr",34.2167161931746
"25-34 yr",33.1244701821551
"35-44 yr",37.9870118466134
"25-34 yr",60.051635284929
"25-34 yr",38.431963644047
"25-34 yr",47.296121324857
"45+ yr",18.7058130005568
"25-34 yr",32.5832319066554
"12-17 yr",25.823871860698
"25-34 yr",39.6924806722159
"25-34 yr",35.7559009085861
"25-34 yr",36.6969192699996
"25-34 yr",38.569655185453
"25-34 yr",38.3550542025034
"18-24 yr",14.1030637192166
"45+ yr",16.3631335966272
"25-34 yr",39.9934212097112
"25-34 yr",46.3464965437073
"35-44 yr",32.5577951702793
"25-34 yr",32.7870837310894
"45+ yr",22.3669766189922
"12-17 yr",21.8221924509388
"18-24 yr",29.5619676669652
"25-34 yr",44.0244441356118
"35-44 yr",32.5820380944329
"25-34 yr",41.3641675257561
"25-34 yr",40.4616808979605
"18-24 yr",11.5805478500291
"45+ yr",17.613583828552
"35-44 yr",28.3620575574045
"25-34 yr",47.861203027988
"18-24 yr",26.6487013765608
"35-44 yr",34.7585891253509
"45+ yr",32.8003567770298
"25-34 yr",43.2837141114894
"18-24 yr",31.7021566983226
"45+ yr",21.7359788981407
"25-34 yr",42.8829711312267
"25-34 yr",40.9312339910802
"35-44 yr",33.9196253916712
"25-34 yr",31.2022945462827
"35-44 yr",26.7649958327703
"25-34 yr",39.0465545949226
"18-24 yr",28.5744200586682
"25-34 yr",37.2969234068139
"45+ yr",24.1353133641161
"45+ yr",20.9634200866984
"18-24 yr",16.210544935113
"12-17 yr",17.7919964558468
"35-44 yr",26.2004834360602
"45+ yr",24.0696653761723
"25-34 yr",43.6351612610847
"35-44 yr",31.7516616750134
"45+ yr",34.439665800772
"25-34 yr",34.7062800908671
"35-44 yr",28.7351992012236
"12-17 yr",22.2920444939174
"25-34 yr",39.2875279261063
"35-44 yr",29.7084023070185
"18-24 yr",30.3494235052741
"45+ yr",20.2364580711329
"18-24 yr",23.3246495590376
"18-24 yr",24.9221937604877
"35-44 yr",25.9375887199031
"18-24 yr",26.7338615999402
"12-17 yr",20.0424736907616
"25-34 yr",42.4191519442818
"25-34 yr",43.595565899127
"25-34 yr",44.5468067218343
"25-34 yr",34.2898599346896
"12-17 yr",12.8525016749923
"18-24 yr",16.0331241278119
"25-34 yr",42.4818466631516
"25-34 yr",37.2880934561272
"25-34 yr",40.284455528185
"18-24 yr",28.0785844030032
"45+ yr",16.236638510458
"35-44 yr",28.0706353365357
"35-44 yr",31.1069110883763
"25-34 yr",37.6842981541718
"25-34 yr",43.9266330226423
"12-17 yr",31.4743489606213
"18-24 yr",26.0849068409121
"12-17 yr",16.8026290247955
"25-34 yr",35.1460613822591
"12-17 yr",31.8268438549787
"18-24 yr",24.1100255466322
"25-34 yr",36.8913622508945
"25-34 yr",33.8041704244529
"12-17 yr",23.4250926034437
"25-34 yr",37.7099685555465
"45+ yr",18.797811453943
"35-44 yr",30.6783818564188
"25-34 yr",31.8922887938961
"25-34 yr",46.0439941053099
"25-34 yr",41.3300474561352
"25-34 yr",47.5618636070444
"35-44 yr",31.9872461155156
"35-44 yr",22.2148666369872
"25-34 yr",40.1891988118579
"18-24 yr",18.6946718706729
"18-24 yr",21.0737323157884
"25-34 yr",36.6736491012997
"25-34 yr",40.8343024571135
"45+ yr",31.9009190805873
"25-34 yr",44.7949157886906
"25-34 yr",34.6567838076381
"12-17 yr",29.0416599846049
"25-34 yr",39.6144904652105
"12-17 yr",21.499801532813
"35-44 yr",29.8374427112286
"12-17 yr",18.1487535276233
"25-34 yr",37.8006035786149
"18-24 yr",21.3010279599315
"18-24 yr",28.8014371999246
"25-34 yr",36.6735074670961
"25-34 yr",38.2936239621422
